       0.533348	      -0.533715	       0.343787	      -0.547295	      -0.346677	        1.08105	     0.00288998	        1.09919	      -0.247019	       -1.09481	      -0.220185	    -0.00437374	       0.467205	
       0.537089	        -0.5296	       0.342847	      -0.551389	      -0.347485	        1.08103	     0.00463812	        1.10033	      -0.255145	        -1.0933	       -0.21206	      -0.007037	       0.467205	
       0.540831	      -0.525481	       0.341877	      -0.555477	      -0.348264	          1.081	      0.0063862	         1.1014	      -0.263266	       -1.09169	      -0.203941	    -0.00970068	       0.467207	
       0.544573	      -0.521358	       0.340877	      -0.559558	      -0.349011	        1.08096	     0.00813431	        1.10237	      -0.271379	       -1.09001	      -0.195829	     -0.0123651	       0.467208	
       0.548315	      -0.517232	       0.339847	      -0.563634	      -0.349729	         1.0809	     0.00988255	        1.10326	      -0.279484	       -1.08823	      -0.187726	     -0.0150307	        0.46721	
       0.552057	      -0.513101	       0.338785	      -0.567703	      -0.350416	        1.08084	       0.011631	        1.10407	       -0.28758	       -1.08638	      -0.179633	     -0.0176977	       0.467212	
         0.5558	      -0.508967	       0.337694	      -0.571766	      -0.351074	        1.08077	      0.0133798	         1.1048	      -0.295663	       -1.08443	      -0.171551	     -0.0203665	       0.467215	
       0.559544	       -0.50483	       0.336572	      -0.575822	      -0.351701	        1.08069	       0.015129	        1.10544	      -0.303734	        -1.0824	      -0.163483	     -0.0230375	       0.467218	
       0.563289	      -0.500689	       0.335419	      -0.579872	      -0.352298	         1.0806	      0.0168787	          1.106	      -0.311791	       -1.08029	       -0.15543	      -0.025711	       0.467221	
       0.567035	      -0.496545	       0.334236	      -0.583915	      -0.352865	         1.0805	      0.0186291	        1.10647	      -0.319832	       -1.07809	      -0.147393	     -0.0283873	       0.467224	
       0.570783	      -0.492397	       0.333022	      -0.587951	      -0.353403	        1.08039	      0.0203801	        1.10687	      -0.327855	        -1.0758	      -0.139373	     -0.0310667	       0.467228	
       0.574532	      -0.488246	       0.331778	       -0.59198	       -0.35391	        1.08027	       0.022132	        1.10718	      -0.335859	       -1.07343	      -0.131373	     -0.0337498	       0.467232	
       0.578284	      -0.484092	       0.330503	      -0.596003	      -0.354388	        1.08013	      0.0238848	        1.10741	      -0.343843	       -1.07098	      -0.123393	     -0.0364367	       0.467236	
       0.582037	      -0.479935	       0.329198	      -0.600018	      -0.354836	        1.07999	      0.0256385	        1.10757	      -0.351806	       -1.06844	      -0.115435	     -0.0391278	       0.467241	
       0.585793	      -0.475775	       0.327861	      -0.604026	      -0.355255	        1.07984	      0.0273934	        1.10764	      -0.359745	       -1.06582	        -0.1075	     -0.0418235	       0.467245	
       0.589551	      -0.471612	       0.326494	      -0.608026	      -0.355644	        1.07968	      0.0291494	        1.10764	      -0.367659	       -1.06311	     -0.0995906	     -0.0445241	        0.46725	
       0.593312	      -0.467447	       0.325097	      -0.612019	      -0.356004	        1.07951	      0.0309067	        1.10755	      -0.375548	       -1.06032	      -0.091707	     -0.0472301	       0.467255	
       0.597076	      -0.463278	       0.323668	      -0.616005	      -0.356334	        1.07932	      0.0326654	        1.10739	      -0.383409	       -1.05745	     -0.0838509	     -0.0499417	        0.46726	
       0.600843	      -0.459107	       0.322209	      -0.619983	      -0.356635	        1.07913	      0.0344256	        1.10716	      -0.391241	        -1.0545	     -0.0760238	     -0.0526592	       0.467265	
       0.604613	      -0.454933	        0.32072	      -0.623953	      -0.356907	        1.07893	      0.0361873	        1.10685	      -0.399043	       -1.05147	     -0.0682269	     -0.0553831	        0.46727	
